city,province,log_pop,log_inscription_count,log_letter_mass,letter_mass,inscription_count,content_residual,scaling_residual,quadrant
Nedinum,Dalmatia,6.907755278982137,4.060443010546419,7.9561263512135,2853,58,0.07358426887971703,0.499139169397945,"Q1: hi-scaling, hi-content"
Cularo,Gallia Narbonensis,6.907755278982137,4.060443010546419,8.211754397375197,3684,58,0.32921231504141346,0.499139169397945,"Q1: hi-scaling, hi-content"
Siscia,Pannonia superior,8.034631032923107,4.836281906951478,8.99850761180784,8091,126,0.36279664163446945,0.5002652009445407,"Q1: hi-scaling, hi-content"
Tomis,Moesia inferior,8.727616178321068,5.313205979041787,9.310638093291546,11055,203,0.2119387699631563,0.5007707278509104,"Q1: hi-scaling, hi-content"
Urvinum Mataurense,Umbria / Regio VI,7.053585727193677,4.174387269895637,8.616314282284044,5521,65,0.6231573912736028,0.5128268353095562,"Q1: hi-scaling, hi-content"
Bergomum,Transpadana / Regio XI,7.6676260915849905,4.61512051684126,8.502688505213357,4928,101,0.08167659046785936,0.5314150780941898,"Q1: hi-scaling, hi-content"
Durostorum,Moesia inferior,6.907755278982137,4.0943445622221,8.717027173294824,6106,60,0.8015741424510834,0.5330407210736263,"Q1: hi-scaling, hi-content"
Tharrus,Sardinia,6.907755278982137,4.0943445622221,7.271703706887368,1439,60,-0.6437493239563725,0.5330407210736263,"Q4: hi-scaling, lo-content"
Mogentiana,Pannonia superior,6.907755278982137,4.0943445622221,7.513163545234075,1832,60,-0.40228948560966504,0.5330407210736263,"Q4: hi-scaling, lo-content"
Sulcis,Sardinia,6.907755278982137,4.110873864173311,7.952615111651,2843,61,0.02111576497410983,0.5495700230248373,"Q1: hi-scaling, hi-content"
Histria,Moesia inferior,7.438383530044307,4.477336814478207,8.61286694148452,5502,88,0.3256126900271763,0.551232744806275,"Q1: hi-scaling, hi-content"
Tridentum,Venetia et Histria / Regio X,6.937314081223682,4.143134726391533,7.797291273547472,2434,63,-0.1655262731194309,0.5615095815977842,"Q4: hi-scaling, lo-content"
Rusellae,Etruria / Regio VII,7.736307096548285,4.700480365792417,8.239065331769268,3786,110,-0.26481221757974716,0.5695576025706739,"Q4: hi-scaling, lo-content"
Neapolis (Italia (I Latium and Campania)),Latium et Campania / Regio I,9.621522440413576,5.998936561946683,9.349580439067687,11494,403,-0.41481242305748367,0.571952032542403,"Q4: hi-scaling, lo-content"
Caesarobriga,Lusitania,6.907755278982137,4.143134726391533,7.665753431861699,2134,63,-0.2970641148052042,0.5818308852430585,"Q4: hi-scaling, lo-content"
Tropaeum Traiani,Moesia inferior,6.907755278982137,4.143134726391533,8.570733958344267,5275,63,0.6079164116773637,0.5818308852430585,"Q1: hi-scaling, hi-content"
Fulginiae,Umbria / Regio VI,8.558335134747413,5.278114659230517,9.266909723464076,10582,196,0.20227635176242664,0.582057989950318,"Q1: hi-scaling, hi-content"
Firmum,Picenum / Regio V,7.438383530044307,4.51085950651685,8.446341450444287,4658,91,0.12654403983737872,0.5847554368449179,"Q1: hi-scaling, hi-content"
Privernum,Latium et Campania / Regio I,6.907755278982137,4.1588830833596715,8.089789175789319,3261,64,0.1116834390639454,0.5975792422111974,"Q1: hi-scaling, hi-content"
Peltuinum,Samnium / Regio IV,8.087025470667701,4.983606621708336,9.012986392348266,8209,146,0.234255534826044,0.6115694007282029,"Q1: hi-scaling, hi-content"
Urvinum Hortense,Umbria / Regio VI,6.907755278982137,4.174387269895637,6.646390514847729,770,65,-1.3467663761627122,0.6130834287471627,"Q4: hi-scaling, lo-content"
Lambaesis,Numidia,9.466222131878165,5.937536205082426,10.40147106828882,32908,379,0.6966844449159044,0.6173186786224427,"Q1: hi-scaling, hi-content"
Viminacium (1),Moesia superior,9.135616825780247,5.713732805509369,10.008297916888473,22210,303,0.520775158903346,0.6208022562771731,"Q1: hi-scaling, hi-content"
Carsulae,Umbria / Regio VI,7.351799869057777,4.48863636973214,8.538758969330798,5109,89,0.2405353355659674,0.6220574747018857,"Q1: hi-scaling, hi-content"
Naissus,Moesia superior,6.907755278982137,4.189654742026425,8.038512020976814,3098,66,0.03053377329277751,0.6283509008779511,"Q1: hi-scaling, hi-content"
Corduba,Baetica,9.873234509365107,6.234410725718371,10.123385843685309,24919,510,0.13039937164362136,0.6343773243555724,"Q1: hi-scaling, hi-content"
Nursia,Samnium / Regio IV,8.321907968230423,5.170483995038151,8.558143177745192,5209,176,-0.4020044972186181,0.636968020117715,"Q4: hi-scaling, lo-content"
Falerio,Picenum / Regio V,7.438383530044307,4.574710978503383,8.813735892300215,6726,97,0.43195274939005124,0.648606908831451,"Q1: hi-scaling, hi-content"
Forum Iulii (X Venetia et Histria),Venetia et Histria / Regio X,7.053585727193677,4.31748811353631,7.725771441587952,2266,75,-0.4063048871474617,0.6559276789502295,"Q4: hi-scaling, lo-content"
Forum Novum,Samnium / Regio IV,6.907755278982137,4.219507705176107,7.638198244285779,2076,68,-0.3987606631181384,0.6582038640276329,"Q4: hi-scaling, lo-content"
Capua,Latium et Campania / Regio I,10.701355043866476,6.834108738813838,10.709338223009158,44772,929,0.13417691073245663,0.6647529170440025,"Q1: hi-scaling, hi-content"
Fundi,Latium et Campania / Regio I,7.259819610363186,4.477336814478207,8.290292591224315,3985,88,0.003038339766971987,0.6739931869337434,"Q1: hi-scaling, hi-content"
Beneventum,Apulia et Calabria / Regio II,8.877939834725023,5.605802066295998,9.962228047558728,21210,272,0.5794822931418757,0.6900211977187984,"Q1: hi-scaling, hi-content"
Tibur,Latium et Campania / Regio I,8.819813136232225,5.583496308781699,10.052941505704466,23224,266,0.6918497346819859,0.7076768121273869,"Q1: hi-scaling, hi-content"
Augusta Bagiennorum,Liguria / Regio IX,7.438383530044307,4.634728988229636,8.145549631783584,3448,103,-0.29449779491709904,0.708624918557704,"Q4: hi-scaling, lo-content"
Allifae,Latium et Campania / Regio I,7.8636512654486515,4.941642422609304,8.776938645174996,6483,140,0.038945793069812495,0.7231721497647827,"Q1: hi-scaling, hi-content"
Terventum,Samnium / Regio IV,6.937314081223682,4.31748811353631,8.413608875159667,4508,75,0.28153254642425374,0.7358629687425617,"Q1: hi-scaling, hi-content"
Concordia,Venetia et Histria / Regio X,8.727616178321068,5.552959584921617,9.337413454539659,11355,258,0.005966124463014921,0.7405243337307406,"Q1: hi-scaling, hi-content"
Surrentum,Latium et Campania / Regio I,7.8636512654486515,4.962844630259907,8.694167141883597,5968,143,-0.06440838947361094,0.7443743574153858,"Q4: hi-scaling, lo-content"
Scarbantia,Pannonia superior,7.9229859587111955,5.0106352940962555,8.6328406149422,5613,150,-0.17212913729968093,0.7513731681639699,"Q4: hi-scaling, lo-content"
Tegianum,Bruttium et Lucania / Regio III,6.907755278982137,4.330733340286331,8.249052274171293,3824,76,0.10411774414341934,0.769429499137857,"Q1: hi-scaling, hi-content"
Volcei,Bruttium et Lucania / Regio III,6.907755278982137,4.343805421853684,8.41913925094085,4533,77,0.26151460550183714,0.78250158070521,"Q1: hi-scaling, hi-content"
Tarracina,Latium et Campania / Regio I,8.662504922576291,5.556828061699537,9.481359383531425,13113,259,0.14615661354842935,0.7891559774293766,"Q1: hi-scaling, hi-content"
Sarsina,Umbria / Regio VI,6.907755278982137,4.356708826689592,8.525756422076725,5043,78,0.35560540922479156,0.7954049855411176,"Q1: hi-scaling, hi-content"
Mediolanum (Italia (XI Transpadana)),Transpadana / Regio XI,9.951849053414007,6.459904454377535,10.687731503489951,43815,639,0.47584022838157836,0.8058245457341684,"Q1: hi-scaling, hi-content"
Aequum,Dalmatia,7.160845906664299,4.543294782270004,8.39795910349254,4438,94,0.0466741757232807,0.8079943274267549,"Q1: hi-scaling, hi-content"
Spoletium,Umbria / Regio VI,7.9229859587111955,5.075173815233827,8.823942326585245,6795,160,-0.04368013153826844,0.815911689301541,"Q4: hi-scaling, lo-content"
Ammaedara,Africa proconsularis,9.39091039573133,6.111467339502679,10.34212950533885,31012,451,0.4684940143995089,0.8430256815567985,"Q1: hi-scaling, hi-content"
Emona,Pannonia superior,7.9229859587111955,5.117993812416755,8.577535420422398,5311,167,-0.3316558347864351,0.8587316864844698,"Q4: hi-scaling, lo-content"
Valeria,Hispania citerior,7.259819610363186,4.663439094112067,7.641564441260972,2083,106,-0.826354182175816,0.8600954665676035,"Q4: hi-scaling, lo-content"
Scupi,Moesia superior,8.185907481482324,5.303304908059076,9.584589972931425,14539,201,0.49550241134251927,0.8632875520789165,"Q1: hi-scaling, hi-content"
Perusia,Etruria / Regio VII,8.484049972822984,5.5093883366279774,8.923591197573002,7507,247,-0.3655580358612056,0.8644017790346119,"Q4: hi-scaling, lo-content"
Trebula Suffenas,Samnium / Regio IV,6.907755278982137,4.454347296253507,7.974188669286011,2905,86,-0.29074781755100076,0.8930434551050332,"Q4: hi-scaling, lo-content"
Augusta Auscorum,Aquitani(c)a,6.907755278982137,4.454347296253507,7.714677473800927,2241,86,-0.5502590130360847,0.8930434551050332,"Q4: hi-scaling, lo-content"
Iulium Carnicum,Venetia et Histria / Regio X,6.907755278982137,4.465908118654584,8.062432791583195,3173,87,-0.21372671048375125,0.9046042775061096,"Q4: hi-scaling, lo-content"
Augusta Emerita,Lusitania,9.605148899895818,6.322565239927284,9.931540366978163,20569,557,-0.1470247448203299,0.9068373130703806,"Q4: hi-scaling, lo-content"
Verona,Venetia et Histria / Regio X,9.012986392348266,5.918893854273146,9.84882015119382,18936,372,0.16213114923535166,0.9102701809948206,"Q1: hi-scaling, hi-content"
Salernum,Latium et Campania / Regio I,8.13739583005665,5.318119993844216,9.463586267106836,12882,204,0.3601165164632878,0.9114537862258558,"Q1: hi-scaling, hi-content"
Troesmis,Moesia inferior,6.907755278982137,4.51085950651685,9.25674674479034,10475,91,0.9369493341834314,0.9495556653683757,"Q1: hi-scaling, hi-content"
Brundisium,Apulia et Calabria / Regio II,9.248021438943871,6.1224928095143865,9.440499258184298,12588,456,-0.44383953858967473,0.9522855067601155,"Q4: hi-scaling, lo-content"
Aleria,Corsica,6.907755278982137,4.5217885770490405,8.045908742270779,3121,92,-0.28449839148353995,0.9604847359005664,"Q4: hi-scaling, lo-content"
Corstopitum,Britannia,7.438383530044307,4.890349128221754,7.912423121473705,2731,133,-0.775775226042307,0.9642450585498219,"Q4: hi-scaling, lo-content"
Montana,Moesia inferior,6.907755278982137,4.532599493153256,9.138951775888529,9311,93,0.7980496209429955,0.9712956520047822,"Q1: hi-scaling, hi-content"
Tibiscum,Dacia,6.907755278982137,4.543294782270004,8.357962965845681,4264,94,0.006678038076422865,0.9819909411215297,"Q1: hi-scaling, hi-content"
Praeneste,Latium et Campania / Regio I,8.789812386190972,5.846438775057725,10.179982279347332,26370,346,0.5636312195619979,0.9912444155856432,"Q1: hi-scaling, hi-content"
Marruvium,Samnium / Regio IV,8.034631032923107,5.332718793265369,8.97335141383992,7890,207,-0.14429055938072644,0.9967020872584316,"Q4: hi-scaling, lo-content"
Pola,Venetia et Histria / Regio X,7.980023592310645,5.298317366548036,9.326611153641569,11233,200,0.24236539762638287,0.9998425870680627,"Q1: hi-scaling, hi-content"
Municipium S,Dalmatia,6.907755278982137,4.574710978503383,8.188966863648876,3601,97,-0.19281627926128841,1.0134071373549087,"Q4: hi-scaling, lo-content"
Pisaurum,Umbria / Regio VI,7.519149957669823,5.043425116919247,9.406975663409597,12173,155,0.570174206799086,1.0617951471546725,"Q1: hi-scaling, hi-content"
Telesia,Samnium / Regio IV,7.736307096548285,5.19295685089021,9.044049632254756,8468,180,0.062085758171383176,1.0620340876684677,"Q1: hi-scaling, hi-content"
Ameria,Umbria / Regio VI,8.034631032923107,5.3981627015177525,9.301733800405394,10957,221,0.12056018959514425,1.0621459955108152,"Q1: hi-scaling, hi-content"
Venusia,Apulia et Calabria / Regio II,8.789812386190972,5.945420608606575,9.460009002229748,12836,382,-0.2524316424368642,1.0902262491344938,"Q4: hi-scaling, lo-content"
Malvesia,Dalmatia,6.907755278982137,4.653960350157523,8.197814032221203,3633,105,-0.26090281611067745,1.092656509009049,"Q4: hi-scaling, lo-content"
Brigetio,Pannonia superior,8.987071812848821,6.09807428216624,10.295462070461793,29598,445,0.43482829179235516,1.1072665553712815,"Q1: hi-scaling, hi-content"
Luna,Etruria / Regio VII,7.9229859587111955,5.384495062789089,9.124564594954778,9178,218,-0.04334074546021327,1.1252329368568033,"Q4: hi-scaling, lo-content"
Raetinium,Dalmatia,6.907755278982137,4.727387818712341,7.66105638236183,2124,113,-0.8689423842710813,1.1660839775638667,"Q4: hi-scaling, lo-content"
Alba Fucentia,Samnium / Regio IV,8.405367376233981,5.75890177387728,9.360483030405902,11620,317,-0.1708888589235773,1.1680085088272927,"Q4: hi-scaling, lo-content"
Casinum,Latium et Campania / Regio I,6.907755278982137,4.736198448394496,8.721113147762688,6131,114,0.18256119800165216,1.1748946072460216,"Q1: hi-scaling, hi-content"
Formiae,Latium et Campania / Regio I,7.736307096548285,5.308267697401205,9.355219633294267,11559,202,0.2613142950423022,1.1773449341794624,"Q1: hi-scaling, hi-content"
Rider,Dalmatia,6.907755278982137,4.74493212836325,8.129174996911793,3392,115,-0.4178554347341983,1.183628287214776,"Q4: hi-scaling, lo-content"
Ampelum,Dacia,6.907755278982137,4.7535901911063645,8.603554357064281,5451,116,0.04811885122403048,1.1922863499578904,"Q1: hi-scaling, hi-content"
Ferentinum,Latium et Campania / Regio I,6.907755278982137,4.762173934797756,8.705993714307901,6039,117,0.14222528172280313,1.2008700936492822,"Q1: hi-scaling, hi-content"
Sulmo,Samnium / Regio IV,7.351799869057777,5.0689042022202315,8.924656302187074,7515,159,0.06312025901712204,1.2023253071899775,"Q1: hi-scaling, hi-content"
Comum,Transpadana / Regio XI,8.034631032923107,5.541263545158426,9.446992273315185,12670,255,0.12689922477996518,1.2052468391514886,"Q1: hi-scaling, hi-content"
Venafrum,Latium et Campania / Regio I,8.13739583005665,5.6131281063880705,9.659375694785721,15668,274,0.26951796713063203,1.2064618987697102,"Q1: hi-scaling, hi-content"
Reate,Samnium / Regio IV,6.907755278982137,4.787491742782046,8.77786371462117,6489,120,0.18951726027096072,1.2261879016335717,"Q1: hi-scaling, hi-content"
Histonium,Samnium / Regio IV,7.053585727193677,4.897839799950911,8.672314828283538,5839,134,-0.023155313572203795,1.2362793653648305,"Q4: hi-scaling, lo-content"
Apulum (2),Dacia,9.730977703126166,6.748759547491679,10.440711650156649,34225,853,-0.05159437372966735,1.2465259057932077,"Q4: hi-scaling, lo-content"
Aquae Sulis,Britannia,7.053585727193677,4.927253685157205,8.958025443361693,7770,138,0.23400088987420986,1.2656932505711245,"Q1: hi-scaling, hi-content"
Aventicum,Germania superior,8.52158353971753,5.940171252720432,8.875007486048396,7151,380,-0.832337188884086,1.2693808413876102,"Q4: hi-scaling, lo-content"
Asisium,Umbria / Regio VI,8.321907968230423,5.805134968916488,9.165238398063762,9559,332,-0.41101575258349854,1.2716189939960518,"Q4: hi-scaling, lo-content"
Lauriacum,Noricum,6.907755278982137,4.852030263919617,8.473868066677865,4788,128,-0.17713109355397627,1.2907264227711428,"Q4: hi-scaling, lo-content"
Lanuvium,Latium et Campania / Regio I,6.907755278982137,4.875197323201151,9.264354960282422,10555,131,0.5908656821221836,1.313893482052677,"Q1: hi-scaling, hi-content"
Canusium,Apulia et Calabria / Regio II,7.736307096548285,5.4638318050256105,9.636130846545592,15308,236,0.39120698309447377,1.3329090418038678,"Q1: hi-scaling, hi-content"
Asseria,Dalmatia,6.907755278982137,4.90527477843843,8.46779284112111,4759,135,-0.23489502918895866,1.3439709372899555,"Q4: hi-scaling, lo-content"
Turris Libisonis,Sardinia,6.907755278982137,4.90527477843843,8.518392471991719,5006,135,-0.1842953983183495,1.3439709372899555,"Q4: hi-scaling, lo-content"
Capena,Etruria / Regio VII,6.907755278982137,4.919980925828125,9.088624613292087,8854,137,0.3716603091434667,1.358677084679651,"Q1: hi-scaling, hi-content"
Mevania,Umbria / Regio VI,7.259819610363186,5.170483995038151,8.495152060539358,4891,176,-0.4649956144244527,1.367140367493688,"Q4: hi-scaling, lo-content"
Tusculum,Latium et Campania / Regio I,7.6676260915849905,5.472270673671475,9.16858043772795,9591,238,-0.08453571067057375,1.388565234924405,"Q4: hi-scaling, lo-content"
Thugga,Africa proconsularis,8.034631032923107,5.726847747587197,9.95122954852155,20978,307,0.45097506699870316,1.3908310415802596,"Q1: hi-scaling, hi-content"
Burnum,Dalmatia,6.907755278982137,4.990432586778736,8.685077700412423,5914,147,-0.10027966751592388,1.429128745630262,"Q4: hi-scaling, lo-content"
Clusium,Etruria / Regio VII,8.087025470667701,5.805134968916488,9.3803362790795,11853,332,-0.19591787156775986,1.4330977479363547,"Q4: hi-scaling, lo-content"
Cemelenum,Alpes Maritimae,7.5953872788539725,5.480638923341991,9.20391980417326,9936,240,-0.057320073683417405,1.446596757026775,"Q4: hi-scaling, lo-content"
Castrimoenium,Latium et Campania / Regio I,6.907755278982137,5.0238805208462765,9.325987795502144,11226,152,0.5081598419678031,1.4625766796978024,"Q1: hi-scaling, hi-content"
Segusio,Alpes Cottiae,6.907755278982137,5.0238805208462765,8.734560089952993,6214,152,-0.08326786358134797,1.4625766796978024,"Q4: hi-scaling, lo-content"
Saguntum,Hispania citerior,8.13739583005665,5.918893854273146,9.310818990542401,11057,372,-0.37587001141606713,1.512227646654786,"Q4: hi-scaling, lo-content"
Nomentum,Latium et Campania / Regio I,6.907755278982137,5.075173815233827,9.054388070202297,8556,160,0.1867656120787835,1.5138699740853525,"Q1: hi-scaling, hi-content"
Narona,Dalmatia,7.736307096548285,5.648974238161206,9.345482965918476,11447,284,-0.07917346972357109,1.5180514749394636,"Q4: hi-scaling, lo-content"
Aesernia,Samnium / Regio IV,7.351799869057777,5.3981627015177525,9.120415664448196,9140,221,-0.06075794636205423,1.5315838064874985,"Q4: hi-scaling, lo-content"
Aeclanum,Apulia et Calabria / Regio II,7.736307096548285,5.707110264748875,9.542015406113592,13933,301,0.06092167828197326,1.5761875015271327,"Q1: hi-scaling, hi-content"
Saepinum,Samnium / Regio IV,7.053585727193677,5.288267030694535,9.236592743120248,10266,198,0.16210365219657952,1.6267065961084546,"Q1: hi-scaling, hi-content"
Micia,Dacia,6.907755278982137,5.198497031265826,8.84922702143852,6969,181,-0.1381151489783683,1.637193190117352,"Q4: hi-scaling, lo-content"
Puteoli,Latium et Campania / Regio I,10.13026449508276,7.484368643286131,11.602052934788668,109322,1780,0.39563230910629343,1.7076303692756918,"Q1: hi-scaling, hi-content"
Aricia,Latium et Campania / Regio I,7.8636512654486515,5.978885764901122,9.9686664935611,21347,395,0.2237385442948714,1.7604154920566009,"Q1: hi-scaling, hi-content"
Vindonissa,Germania superior,6.907755278982137,5.4116460518550396,8.790269111478656,6570,224,-0.40399386624132383,1.8503422107065655,"Q4: hi-scaling, lo-content"
Ostia,Latium et Campania / Regio I,10.463560378870731,7.880048200971577,12.173885141276928,193665,2644,0.5833467125510499,1.8741732115141216,"Q1: hi-scaling, hi-content"
Novae (Moesia Inferior),Moesia inferior,6.907755278982137,5.5254529391317835,9.36691667901828,11695,251,0.06217225068286325,1.9641490979833094,"Q1: hi-scaling, hi-content"
Tergestum,Venetia et Histria / Regio X,7.351799869057777,5.846438775057725,9.506288188844996,13444,346,-0.11006287094033773,1.9798598800274707,"Q4: hi-scaling, lo-content"
Sarmizegetusa,Dacia,8.364275084991524,6.546785410760524,10.153350928549719,25677,697,-0.1428826418426663,1.984142577544488,"Q4: hi-scaling, lo-content"
Herculaneum,Latium et Campania / Regio I,7.736307096548285,6.263398262591624,10.067093391134142,23555,525,0.04596639789765433,2.132475499369881,"Q1: hi-scaling, hi-content"
Corfinium,Samnium / Regio IV,6.937314081223682,5.723585101952381,9.69566355532975,16247,306,0.19857638495303753,2.1419599571586323,"Q1: hi-scaling, hi-content"
Mogontiacum,Germania superior,9.89998141320684,7.7823903355874595,10.947995582211037,56840,2398,-0.5477385434553277,2.1639687752560643,"Q4: hi-scaling, lo-content"
Aquileia,Venetia et Histria / Regio X,9.588502797556337,7.617759576608505,11.306798801635873,81373,2034,-0.02911507498276933,2.213475635112939,"Q4: hi-scaling, lo-content"
Cirta,Numidia,8.558335134747413,6.927557906278317,10.374709189708955,32039,1020,-0.29117070583920146,2.2315012369981178,"Q4: hi-scaling, lo-content"
Celeia,Noricum,6.907755278982137,5.921578419643816,9.89957992770511,19922,373,0.21028480336230437,2.360274578495342,"Q1: hi-scaling, hi-content"
Poetovio,Pannonia superior,6.907755278982137,5.934894195619588,9.509184911634074,13483,378,-0.19303690177892818,2.373590354471114,"Q4: hi-scaling, lo-content"
Caralis,Sardinia,6.907755278982137,5.978885764901122,9.878426121940757,19505,395,0.13349817267452835,2.417581923752648,"Q1: hi-scaling, hi-content"
Carnuntum (1),Pannonia superior,8.960596138864794,7.403061091090091,10.842244029125947,51136,1641,-0.285244850617671,2.430455056158226,"Q4: hi-scaling, lo-content"
Misenum,Latium et Campania / Regio I,7.259819610363186,6.385194398997726,10.837814646896382,50910,593,0.6984503997335967,2.5818507714532624,"Q1: hi-scaling, hi-content"
Porolissum,Dacia,7.8636512654486515,6.874198495453294,8.489821994620105,4865,967,-2.1242576518130925,2.655728222608773,"Q4: hi-scaling, lo-content"
Segobriga,Hispania citerior,6.937314081223682,6.385194398997726,8.936035096566041,7601,593,-1.203329150596744,2.8035692542039774,"Q4: hi-scaling, lo-content"
Salona,Dalmatia,9.158836529109067,8.150467911624004,11.790996499002652,132058,3465,-0.062059977820233314,3.0415741092788338,"Q4: hi-scaling, lo-content"
Pompeii,Latium et Campania / Regio I,9.204121072162266,8.413608875159667,11.659542120893406,115791,4508,-0.4489663418630645,3.2735825207475475,"Q4: hi-scaling, lo-content"
