province,province_language,urban_context_pop_est,log_urban_context_pop_est,inscription_count,letter_count,mean_date_range,median_date_range,date_range_std,date_range_se,cv_date_range,avg_variance_date_range,delta_t
Dalmatia,Latin,1000.0,6.907755278982137,3,83,182.33333333333334,149.0,104.08329997330664,60.09252125773316,57.084076767809854,3333.3333333333335,57.735026918962575
Liguria / Regio IX,Latin,2290.0,7.736307096548285,15,887,95.66666666666667,49.0,69.2476576877377,17.87966833256534,72.38431117185125,2700.0,51.96152422706632
Hispania citerior,Latin,1000.0,6.907755278982137,7,305,65.0,69.0,38.952963087977444,14.722836165695275,59.92763551996529,800.3333333333334,28.290163190291665
Sicilia,Latin,15828.0,9.669535802505315,40,2759,58.3,59.0,53.38644791061511,8.44113857917405,91.5719518192369,4760.083333333333,68.99335716816027
Africa proconsularis,Latin,1000.0,6.907755278982137,12,1086,9.166666666666666,2.0,13.442357296879507,3.880474301948257,146.64389778414008,126.75,11.258330249197702
Aquitani(c)a,Latin,14596.0,9.588502797556337,3,107,21.0,13.0,24.979991993593593,14.422205101855958,118.95234282663615,192.0,13.856406460551018
Britannia,Latin,5976.0,8.695506726812653,47,1412,169.5744680851064,249.0,102.5324433662131,14.95589397987103,60.46455254971161,5166.75,71.88010851410841
Asia,Greek,1000.0,6.907755278982137,16,2428,7.1875,10.0,5.467708234108083,1.3669270585270208,76.07246238759072,30.083333333333332,5.484827557301444
Sicilia,Latin,2138.0,7.6676260915849905,33,881,120.27272727272727,99.0,74.35820092938334,12.944101318869844,61.824656857386,3008.3333333333335,54.84827557301445
Dalmatia,Latin,2922.0,7.980023592310645,7,442,104.57142857142857,99.0,93.53227097791283,35.35187550952306,89.44342853079095,2914.0833333333335,53.982250169230014
Latium et Campania / Regio I,,1288.0,7.160845906664299,32,3031,104.3125,89.0,91.34565247348365,16.147782573977505,87.56922945330967,7400.333333333333,86.02519010925424
Mauretania Tingitana,Latin,2138.0,7.6676260915849905,1,40,9.0,9.0,,,,0.0,0.0
Bruttium et Lucania / Regio III,Latin,14111.0,9.55470991405776,45,2131,105.75555555555556,99.0,46.88242331793031,6.9888190325875605,44.33093190390552,3333.3333333333335,57.735026918962575
Britannia,Latin,36851.0,10.514638034291343,228,3795,42.01754385964912,39.0,30.603326085722795,2.026754781717628,72.83463828334862,11224.083333333334,105.94377439629633
Germania superior,Latin,6171.0,8.727616178321068,2,37,84.0,84.0,63.63961030678928,45.0,75.7614408414158,675.0,25.98076211353316
Dalmatia,Latin,1000.0,6.907755278982137,2,71,224.0,224.0,106.06601717798213,75.0,47.35090052588488,1875.0,43.30127018922193
Germania superior,Latin,1000.0,6.907755278982137,29,859,124.20689655172414,99.0,89.64189841106065,16.646082640274837,72.17143403444638,6816.333333333333,82.56108849411648
Etruria / Regio VII,Latin,7376.0,8.90598676523643,15,898,52.93333333333333,49.0,32.556471085236026,8.406044688293496,61.5046682970454,816.75,28.578838324886476
Hispania citerior,Latin,1000.0,6.907755278982137,31,703,108.16129032258064,99.0,66.1347597834369,11.878153505372392,61.144573614272126,7301.333333333333,85.44783984006462
Apulia et Calabria / Regio II,Latin,13391.0,9.502338118495565,207,10025,76.67632850241546,99.0,37.09037205362098,2.57795906530656,48.37265004472999,3300.0833333333335,57.446351784367764
Baetica,Latin,1000.0,6.907755278982137,2,31,74.0,74.0,35.35533905932738,25.0,47.777485215307266,208.33333333333334,14.433756729740644
Hispania citerior,Latin,5976.0,8.695506726812653,14,860,57.07142857142857,45.5,49.96223848793482,13.352969907010188,87.54334653705726,3300.0833333333335,57.446351784367764
Etruria / Regio VII,Latin,3086.0,8.034631032923107,77,5413,50.35064935064935,45.0,52.32433423867106,5.962911292705725,103.91987971054093,3300.0833333333335,57.446351784367764
Lugudunensis,Latin,39960.0,10.59563423276249,165,23947,56.7030303030303,49.0,40.64903686532246,3.1645232280836355,71.68759173555158,3300.0833333333335,57.446351784367764
Aquitani(c)a,Latin,7582.0,8.93353229607628,9,438,13.88888888888889,3.0,22.46355072358578,7.48785024119526,161.7375652098176,270.75,16.454482671904334
Britannia,Latin,3590.0,8.185907481482324,139,3439,126.0431654676259,129.0,85.47801399695554,7.25015052032473,67.81646087658002,11224.083333333334,105.94377439629633
Etruria / Regio VII,Latin,2760.0,7.9229859587111955,218,9178,110.26605504587155,99.0,86.37440120454649,5.85001261797587,78.33272095262141,13266.75,115.18137870333034
Apulia et Calabria / Regio II,Latin,2290.0,7.736307096548285,40,1629,87.1,99.0,51.226895980479554,8.09968343794199,58.813887463237144,3201.3333333333335,56.58032638058333
Lugudunensis,Latin,6767.0,8.819813136232225,13,222,91.3076923076923,99.0,45.52725303849079,12.62698809702325,49.86135547602193,3168.75,56.29165124598851
Macedonia,Greek,1030.0,6.937314081223682,4,281,40.0,28.5,44.27941583474952,22.13970791737476,110.6985395868738,752.0833333333334,27.424137786507224
Creta et Cyrenaica,Greek,1000.0,6.907755278982137,4,2546,5.75,5.5,6.13052471924984,3.06526235962492,106.61782120434505,12.0,3.4641016151377544
Asia,Greek,1000.0,6.907755278982137,1,112,1.0,1.0,,,,0.0,0.0
Cappadocia,Greek,1000.0,6.907755278982137,4,179,6.5,6.0,4.932882862316247,2.4664414311581235,75.89050557409611,12.0,3.4641016151377544
Africa proconsularis,Latin,1000.0,6.907755278982137,47,762,99.0,99.0,20.642926991650402,3.011080370128744,20.851441405707476,3267.0,57.15767664977295
Africa proconsularis,Latin,1000.0,6.907755278982137,19,3848,38.94736842105263,13.0,70.11456789839718,16.08538504942812,180.02389054993873,7450.083333333333,86.31386524384905
Arabia,Greek,1000.0,6.907755278982137,2,130,6.5,6.5,9.192388155425117,6.499999999999999,141.42135623730948,14.083333333333334,3.7527767497325675
Africa proconsularis,Latin,2290.0,7.736307096548285,4,647,62.75,26.0,93.56058643111069,46.780293215555346,149.10053614519632,3300.0833333333335,57.446351784367764
Asia,Greek,15580.0,9.65374331942474,2,271,74.5,74.5,36.062445840513924,25.499999999999996,48.40596757115963,216.75,14.722431864335457
Asia,Greek,1000.0,6.907755278982137,3,302,15.333333333333334,15.0,2.5166114784235836,1.452966314513558,16.412683554936415,2.0833333333333335,1.4433756729740645
Dalmatia,Latin,1000.0,6.907755278982137,36,730,177.72222222222223,149.0,96.42394815489448,16.070658025815746,54.25542565764615,7350.75,85.73651497465943
Hispania citerior,Latin,1000.0,6.907755278982137,7,608,66.28571428571429,59.0,40.019638036486896,15.126001400480794,60.37445393435522,1386.75,37.239092362730865
Baetica,Latin,3086.0,8.034631032923107,6,5372,71.16666666666667,14.0,99.54379270786634,40.638583199275594,139.8741817909129,3300.0833333333335,57.446351784367764
Dalmatia,Latin,1000.0,6.907755278982137,106,3676,149.47169811320754,139.0,87.6494324048848,8.513265453850327,58.63948393661822,29900.083333333332,172.9164056222929
Hispania citerior,Latin,1000.0,6.907755278982137,30,3207,72.3,60.0,41.47550170135752,7.572355955225803,57.36583914433959,3300.0833333333335,57.446351784367764
Africa proconsularis,Latin,1000.0,6.907755278982137,2,279,11.0,11.0,2.8284271247461903,2.0,25.712973861329004,1.3333333333333333,1.1547005383792515
Moesia superior,Latin,10384.0,9.248021438943871,7,395,76.85714285714286,59.0,57.48167409829725,21.726030658251066,74.79028228402987,1850.0833333333333,43.01259505462712
Thracia,Greek,50315.0,10.826058522367434,3,1080,132.33333333333334,99.0,57.735026918962575,33.333333333333336,43.628483817855845,833.3333333333334,28.867513459481287
Samnium / Regio IV,Latin,3086.0,8.034631032923107,207,7890,85.6328502415459,99.0,36.950511158120605,2.56823806108164,43.14992558801176,3300.0833333333335,57.446351784367764
Numidia,Latin,1000.0,6.907755278982137,6,322,12.166666666666666,2.0,17.497618885627457,7.1433729972456135,143.8160456352942,140.08333333333334,11.835680518387328
Gallia Narbonensis,Latin,9063.0,9.111955470054781,19,726,100.05263157894737,99.0,34.210904181448946,7.848519689162579,34.19290791412572,2352.0,48.49742261192856
Umbria / Regio VI,Latin,1000.0,6.907755278982137,25,1274,106.12,99.0,61.272832479003284,12.254566495800656,57.73919381737965,3300.0833333333335,57.446351784367764
Gallia Narbonensis,Latin,2290.0,7.736307096548285,4,582,4.75,0.0,9.5,4.75,200.0,30.083333333333332,5.484827557301444
Cappadocia,Greek,1000.0,6.907755278982137,1,178,0.0,0.0,,,,0.0,0.0
Aquitani(c)a,Latin,26215.0,10.174087045006633,6,809,46.833333333333336,16.0,60.52575209501049,24.70953482182761,129.23648134165938,1386.75,37.239092362730865
Lugudunensis,Latin,10834.0,9.290444616217844,1,25,12.0,12.0,,,,0.0,0.0
Belgica | Germania superior,Latin,1000.0,6.907755278982137,19,357,206.89473684210526,299.0,111.83216330080542,25.656057813986777,54.05268640842795,6075.0,77.94228634059948
Aquitani(c)a,Latin,20991.0,9.951849053414007,639,43961,144.45539906103286,149.0,61.67411673749293,2.4397903509787713,42.69422751823587,18330.083333333332,135.38863812496723
Sicilia,Latin,1000.0,6.907755278982137,11,1171,83.27272727272727,99.0,31.86876498733802,9.608794181365043,38.270350967327325,816.75,28.578838324886476
Aegyptus,Greek,58112.0,10.970127461960965,1,78,124.0,124.0,,,,0.0,0.0
Africa proconsularis,Latin,6368.0,8.75904072752422,8,819,32.75,4.0,69.17627586721581,24.457506881469808,211.2252698235597,3300.0833333333335,57.446351784367764
Thracia,Greek,1000.0,6.907755278982137,3,226,38.0,13.0,53.113086899558006,30.6648550189518,139.77128131462632,784.0833333333334,28.00148805569685
Sicilia,Latin,11517.0,9.351579483668907,12,730,145.5,149.0,56.42130480912008,16.287427759787704,38.77752907843304,3072.0,55.42562584220407
Bruttium et Lucania / Regio III,Latin,1422.0,7.259819610363186,1,35,99.0,99.0,,,,0.0,0.0
Lusitania,Latin,1000.0,6.907755278982137,18,545,59.77777777777778,49.0,49.097209164191995,11.572323179111489,82.1328777839643,3300.0833333333335,57.446351784367764
Dalmatia,Latin,1000.0,6.907755278982137,10,410,101.7,94.0,97.38474669520319,30.795760891539743,95.75687973962948,7154.083333333333,84.58181443628017
Umbria / Regio VI,Latin,1422.0,7.259819610363186,176,4891,68.4034090909091,49.0,33.729881449501164,2.542485477071916,49.310234530377976,3300.0833333333335,57.446351784367764
Umbria / Regio VI,Latin,1000.0,6.907755278982137,18,817,73.05555555555556,49.0,44.29111213752805,10.43951524624663,60.62661737456311,2408.3333333333335,49.07477288111819
Dacia,Latin,1000.0,6.907755278982137,181,6969,84.07734806629834,93.0,50.082649309087735,3.72261400599946,59.56735132701327,3104.0833333333335,55.71430097679889
Asia,Greek,18882.0,9.845964366292462,20,3298,45.4,7.5,76.65809257928831,17.141270603276084,168.8504241834544,5208.333333333333,72.16878364870321
Latium et Campania / Regio I,,4471.0,8.405367376233981,123,5624,88.59349593495935,99.0,69.96027413718727,6.308105482251105,78.96773165893396,7450.083333333333,86.31386524384905
Baetica,Latin,1000.0,6.907755278982137,2,42,44.0,44.0,7.0710678118654755,5.0,16.070608663330628,8.333333333333334,2.886751345948129
Latium et Campania / Regio I,Latin,1422.0,7.259819610363186,593,51322,97.24451939291737,99.0,40.449116030498054,1.6610461095826592,41.59526550495152,7450.083333333333,86.31386524384905
Pannonia superior,Latin,1000.0,6.907755278982137,62,1838,97.41935483870968,89.0,77.58645064808097,9.853489085800296,79.64172086392416,7450.083333333333,86.31386524384905
Germania inferior,Latin,19930.0,9.89998141320684,2971,69291,64.41433860652978,28.0,70.73242354439077,1.2976788096391825,109.80850704135075,13266.75,115.18137870333034
Moesia inferior,Latin,1000.0,6.907755278982137,94,9334,94.77659574468085,99.0,90.4106704920612,9.325148643401487,95.39345635036203,7450.083333333333,86.31386524384905
Cilicia,Greek,1000.0,6.907755278982137,2,269,14.0,14.0,19.79898987322333,13.999999999999998,141.4213562373095,65.33333333333333,8.082903768654761
Numidia,Latin,1000.0,6.907755278982137,8,794,0.75,0.5,0.8864052604279183,0.31339158526400435,118.18736805705579,0.3333333333333333,0.5773502691896257
Sicilia,Latin,3086.0,8.034631032923107,6,278,99.0,99.0,0.0,0.0,0.0,0.0,0.0
Britannia,Latin,1559.0,7.351799869057777,2,21,129.0,129.0,141.4213562373095,100.0,109.62895832349575,3333.3333333333335,57.735026918962575
Dalmatia,Latin,1000.0,6.907755278982137,97,3601,159.49484536082474,149.0,103.92125661922871,10.551604938420061,65.15649855901484,29900.083333333332,172.9164056222929
Baetica,Latin,1000.0,6.907755278982137,6,1261,62.166666666666664,45.0,71.23880028935542,29.083118432825906,114.59324443327952,3300.0833333333335,57.446351784367764
Pannonia inferior,Latin,7376.0,8.90598676523643,115,4086,109.8695652173913,99.0,89.48101060326283,8.34414726337451,81.4429459388621,20750.083333333332,144.04889216281163
Africa proconsularis,Latin,1000.0,6.907755278982137,24,2573,45.666666666666664,19.0,64.68362245957437,13.203489145065586,141.6429688895789,4760.083333333333,68.99335716816027
Aemilia / Regio VIII,Latin,8633.0,9.063347348235522,195,11249,73.75897435897436,64.0,39.50281679861719,2.828855467594454,53.55662431850345,3300.0833333333335,57.446351784367764
Asia,Greek,1000.0,6.907755278982137,1,100,1.0,1.0,,,,0.0,0.0
Lusitania,Latin,1000.0,6.907755278982137,7,260,130.57142857142858,199.0,87.77216176529083,33.17475886649879,67.22156809157941,3300.0833333333335,57.446351784367764
Asia,Greek,22066.0,10.001793241320252,5,195,17.8,4.0,21.20613118888026,9.483670175622938,119.13556847685538,133.33333333333334,11.547005383792516
Baetica,Latin,1000.0,6.907755278982137,5,130,61.0,49.0,21.6794833886788,9.695359714832659,35.540136702752136,208.33333333333334,14.433756729740644
Moesia superior,Latin,1000.0,6.907755278982137,67,3198,122.08955223880596,99.0,92.66847578514458,11.321256196016838,75.90205229345584,7450.083333333333,86.31386524384905
Dacia,Latin,5399.0,8.593969030218288,82,4105,88.60975609756098,99.0,51.07359881813767,5.640135459621421,57.63879855611462,3300.0833333333335,57.446351784367764
Gallia Narbonensis,Latin,43131.0,10.671997275090702,175,12336,71.12571428571428,49.0,56.170984568451026,4.246127316164806,78.97422912733133,7450.083333333333,86.31386524384905
Umbria / Regio VI,Latin,1030.0,6.937314081223682,47,2597,71.80851063829788,79.0,46.62786920784623,6.80137374556743,64.9336252672229,3300.0833333333335,57.446351784367764
Dalmatia,Latin,2290.0,7.736307096548285,284,11447,138.5211267605634,128.0,99.35614053305136,5.89570226067781,71.72634446209096,29900.083333333332,172.9164056222929
Belgica,Latin,11060.0,9.311090275076326,3,126,164.0,149.0,128.16005617976296,73.9932429347437,78.14637571936765,5418.75,73.61215932167728
Cyprus,Greek,19666.0,9.886646535340102,5,419,20.8,1.0,43.72870910511766,19.556073225471415,210.23417838998873,816.75,28.578838324886476
Africa proconsularis,Latin,1000.0,6.907755278982137,1,39,199.0,199.0,,,,0.0,0.0
Latium et Campania / Regio I,,15086.0,9.621522440413576,403,18122,113.31265508684864,99.0,68.72036865665167,3.4232053921853898,60.64668470082256,7500.0,86.60254037844386
Latium et Campania / Regio I,Greek,1288.0,7.160845906664299,44,3517,140.11363636363637,99.0,131.7395626524724,19.86048633471674,94.0233699385042,13333.333333333334,115.47005383792515
Palaestina,Greek,23155.0,10.049966018914853,3,84,7.333333333333333,1.0,11.846237095944574,6.839428176227731,161.53959676288054,36.75,6.06217782649107
Dalmatia,Latin,1000.0,6.907755278982137,58,2853,156.58620689655172,149.0,120.74927401369182,15.855156441139066,77.11360815672897,29800.333333333332,172.6277304876981
Aquitani(c)a,Latin,41538.0,10.63436394990608,63,3970,67.95238095238095,39.0,88.54221310936465,11.155270305650566,130.30038369282815,7450.083333333333,86.31386524384905
Belgica,Latin,3937.0,8.278174290943738,1,21,199.0,199.0,,,,0.0,0.0
Etruria / Regio VII,Latin,1157.0,7.053585727193677,27,2184,77.25925925925925,49.0,66.52217247053369,12.802198060980446,86.10252429071956,3300.0833333333335,57.446351784367764
Apulia et Calabria / Regio II,Latin,1000.0,6.907755278982137,4,798,80.75,97.0,55.930760767220036,27.965380383610018,69.26410002132512,1386.75,37.239092362730865
Baetica,Latin,1000.0,6.907755278982137,5,167,77.0,79.0,22.80350850198276,10.198039027185569,29.614946106471113,208.33333333333334,14.433756729740644
Venetia et Histria / Regio X,Latin,1000.0,6.907755278982137,4,257,104.0,99.0,73.71114795831994,36.85557397915997,70.87610380607686,2700.0,51.96152422706632
Sicilia,Latin,1000.0,6.907755278982137,3,127,132.33333333333334,99.0,57.735026918962575,33.333333333333336,43.628483817855845,833.3333333333334,28.867513459481287
Pannonia superior,Latin,1000.0,6.907755278982137,3,52,149.0,149.0,20.0,11.547005383792516,13.422818791946309,133.33333333333334,11.547005383792516
Pontus et Bithynia,Greek,23429.0,10.06172985026664,13,1115,48.23076923076923,19.0,66.13263673123612,18.341893285854237,137.11710965009084,3234.0833333333335,56.86900151517814
Achaia,Greek,41221.0,10.626703114218108,10,342,111.4,100.5,84.19316414584316,26.624216211728918,75.57734663002078,3300.0833333333335,57.446351784367764
Cappadocia,Greek,1000.0,6.907755278982137,1,38,299.0,299.0,,,,0.0,0.0
Moesia inferior,Latin,3420.0,8.13739583005665,15,4516,5.666666666666667,2.0,7.286647932708021,1.881404406203658,128.58790469484742,44.083333333333336,6.639528095680697
Aegyptus,Greek,1000.0,6.907755278982137,12,4343,41.333333333333336,0.5,50.905140539373164,14.695048296771414,123.1575980791286,816.75,28.578838324886476
Latium et Campania / Regio I,,7999.0,8.987071812848821,144,9043,71.30555555555556,60.0,49.94350343491669,4.161958619576391,70.04153189158554,5166.75,71.88010851410841
Latium et Campania / Regio I,Latin,1000.0,6.907755278982137,160,8556,92.10625,99.0,55.76462178167113,4.40858044219794,60.54379782226628,7450.083333333333,86.31386524384905
Sardinia,Latin,3086.0,8.034631032923107,53,2242,103.15094339622641,79.0,84.21433192168637,11.567728125324924,81.64184364092515,7450.083333333333,86.31386524384905
Latium et Campania / Regio I,,5399.0,8.593969030218288,2,101,59.0,59.0,0.0,0.0,0.0,0.0,0.0
Lusitania,Latin,1000.0,6.907755278982137,9,464,79.11111111111111,99.0,58.78019318708566,19.593397729028553,74.30080599491164,3300.0833333333335,57.446351784367764
Moesia inferior,Latin,1000.0,6.907755278982137,251,11800,98.84860557768924,99.0,82.9272029435927,5.234318636255138,83.8931439234282,20750.083333333332,144.04889216281163
Transpadana / Regio XI,Latin,4291.0,8.364275084991524,64,3709,92.96875,99.0,35.818753955443995,4.477344244430499,38.52773534703219,2700.0,51.96152422706632
Lugudunensis,Latin,3590.0,8.185907481482324,2,66,2.5,2.5,3.5355339059327378,2.5,141.4213562373095,2.0833333333333335,1.4433756729740645
Gallia Narbonensis,Latin,1000.0,6.907755278982137,50,1812,113.26,99.0,102.60520931995528,14.510567859041105,90.59262698212545,7450.083333333333,86.31386524384905
Britannia,Latin,6171.0,8.727616178321068,20,437,165.15,199.0,119.287478938818,26.67349117717715,72.22977834624159,8856.333333333334,94.108093877909
Lugudunensis,Latin,14841.0,9.605148899895818,9,67,99.0,99.0,0.0,0.0,0.0,0.0,0.0
Belgica | Germania superior,Latin,4837.0,8.484049972822984,161,3490,116.72049689440993,69.0,116.31321996983641,9.166765904140565,99.65106649182451,7450.083333333333,86.31386524384905
Belgica,Latin,1000.0,6.907755278982137,49,1180,159.87755102040816,149.0,72.05138000444,10.293054286348573,45.066602249394435,6348.0,79.67433714816836
Latium et Campania / Regio I,,23429.0,10.06172985026664,88,3161,74.92045454545455,69.0,37.23804184849888,3.9695885988900805,49.70343823248751,3300.0833333333335,57.446351784367764
Umbria / Regio VI,Latin,1000.0,6.907755278982137,13,736,44.76923076923077,31.0,41.04703368526128,11.384398819839012,91.68581407360769,816.75,28.578838324886476
Picenum / Regio V,Latin,1700.0,7.438383530044307,2,49,12.0,12.0,16.97056274847714,11.999999999999998,141.42135623730948,48.0,6.928203230275509
Hispania citerior,Latin,2922.0,7.980023592310645,3,115,66.33333333333333,99.0,56.58032638058332,32.666666666666664,85.29697444309045,800.3333333333334,28.290163190291665
Bruttium et Lucania / Regio III,Latin,1000.0,6.907755278982137,30,1454,83.73333333333333,99.0,25.29131421481778,4.617541101468919,30.204595001772827,833.3333333333334,28.867513459481287
Africa proconsularis,Latin,14596.0,9.588502797556337,1,39,23.0,23.0,,,,0.0,0.0
Roma,Latin,4113.0,8.321907968230423,176,5209,90.53977272727273,99.0,41.397841323356054,3.1204797000054976,45.72337667342746,3300.0833333333335,57.446351784367764
Asia,Greek,6567.0,8.789812386190972,1,108,15.0,15.0,,,,0.0,0.0
Baetica,Latin,1000.0,6.907755278982137,39,3141,71.12820512820512,59.0,29.220738388288805,4.679062890938123,41.08178792874057,1386.75,37.239092362730865
Latium et Campania / Regio I,Latin,3086.0,8.034631032923107,87,4304,75.91954022988506,69.0,55.72069432921972,5.973885484022169,73.39440433977464,7450.083333333333,86.31386524384905
Moesia inferior,Latin,5589.0,8.628555659269699,13,2342,86.61538461538461,55.0,81.4233161339945,22.58276471841781,94.00560477281782,5166.75,71.88010851410841
Africa proconsularis,Latin,8209.0,9.012986392348266,21,1359,168.8095238095238,199.0,113.85676047017105,24.845582058905464,67.4468820838813,7450.083333333333,86.31386524384905
Lycia et Pamphylia,Greek,1843.0,7.519149957669823,1,114,0.0,0.0,,,,0.0,0.0
Dacia,Latin,4291.0,8.364275084991524,128,7219,75.1484375,54.0,74.28229723547017,6.565689512164461,98.84742744713776,29900.083333333332,172.9164056222929
Cilicia,Greek,1000.0,6.907755278982137,2,182,0.5,0.5,0.7071067811865476,0.5,141.4213562373095,0.08333333333333333,0.28867513459481287
Asia,Greek,1000.0,6.907755278982137,3,242,29.333333333333332,39.0,25.890796305508516,14.948058216519112,88.26407831423359,200.08333333333334,14.145081595145832
Sardinia,Latin,4291.0,8.364275084991524,78,2736,67.33333333333333,59.0,55.614318128988884,6.297081518706555,82.59552197374587,3300.0833333333335,57.446351784367764
Lusitania,Latin,7376.0,8.90598676523643,33,1661,58.96969696969697,49.0,59.23443089141908,10.31139088144801,100.44893213858323,3300.0833333333335,57.446351784367764
Macedonia,Greek,1000.0,6.907755278982137,13,333,117.84615384615384,130.0,85.54321145269815,23.725418089273965,72.58888700294229,5166.75,71.88010851410841
Venetia et Histria / Regio X,Latin,5210.0,8.558335134747413,94,3532,67.46808510638297,49.0,32.22458225749557,3.323711879219508,47.76270470205903,3267.0,57.15767664977295
Achaia,Greek,3590.0,8.185907481482324,1,98,1.0,1.0,,,,0.0,0.0
Macedonia,Greek,1000.0,6.907755278982137,1,35,120.0,120.0,,,,0.0,0.0
Baetica,Latin,1000.0,6.907755278982137,2,43,30.5,30.5,41.71930009000631,29.5,136.78459045903708,290.0833333333333,17.03183294109396
Dalmatia,Latin,1000.0,6.907755278982137,1,85,99.0,99.0,,,,0.0,0.0
Hispania citerior,Latin,1843.0,7.519149957669823,2,41,25.0,25.0,33.94112549695428,23.999999999999996,135.7645019878171,192.0,13.856406460551018
Baetica,Latin,1000.0,6.907755278982137,31,1326,65.19354838709677,59.0,41.18043172417268,7.396223877413017,63.166421744154036,3267.0,57.15767664977295
Lusitania,Latin,3937.0,8.278174290943738,5,276,89.4,99.0,73.55814027012917,32.89620038849471,82.27979895987603,3267.0,57.15767664977295
Africa proconsularis,Latin,35016.0,10.463560378870731,2647,198495,73.1405364563657,79.0,54.13396962012196,1.052186933470705,74.01363490465687,13266.75,115.18137870333034
Umbria / Regio VI,Latin,1000.0,6.907755278982137,3,75,83.33333333333333,100.0,75.39451792626127,43.529045220149015,90.47342151151354,1825.3333333333333,42.72391992003231
Noricum,Latin,15332.0,9.637697426500445,54,3393,111.87037037037037,99.0,91.71326240924499,12.48059419714598,81.98172769573299,7450.083333333333,86.31386524384905
Bruttium et Lucania / Regio III,Latin,26781.0,10.195447959847472,156,11154,63.48076923076923,59.5,43.556929177852595,3.487345327334234,68.6143688957387,3300.0833333333335,57.446351784367764
Cyprus,Greek,1000.0,6.907755278982137,2,113,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hispania citerior,Latin,1000.0,6.907755278982137,24,706,137.29166666666666,150.0,66.55333210661021,13.585142028598675,48.47587164062656,5590.083333333333,74.76685986005653
Syria,Greek,25091.0,10.13026449508276,27,2045,27.25925925925926,11.0,40.26698647068339,7.749385159434691,147.71856449843094,2380.0833333333335,48.78609774652338
Syria,Greek,1000.0,6.907755278982137,1,26,42.0,42.0,,,,0.0,0.0
Aegyptus,Greek,1000.0,6.907755278982137,1,1246,99.0,99.0,,,,0.0,0.0
Sicilia,Latin,5022.0,8.52158353971753,39,3065,59.53846153846154,24.0,68.27955159483624,10.93347853952032,114.68141740734768,3333.3333333333335,57.735026918962575
Venetia et Histria / Regio X,Latin,1000.0,6.907755278982137,27,1929,68.25925925925925,49.0,53.22419388600277,10.243000889161511,77.97358843852822,3267.0,57.15767664977295
Asia,Greek,1000.0,6.907755278982137,7,357,28.285714285714285,12.0,41.173269183271024,15.562032988922088,145.56206276914,1045.3333333333333,32.331615074619044
Baetica,Latin,1000.0,6.907755278982137,55,3238,53.981818181818184,49.0,34.740568082676354,4.684417244647059,64.35605404335465,1386.75,37.239092362730865
Aemilia / Regio VIII,Latin,2444.0,7.8013913202914855,82,5709,85.26829268292683,99.0,36.785681856419004,4.062298985108145,43.14110286364929,3300.0833333333335,57.446351784367764
Achaia,Greek,7790.0,8.960596138864794,2,156,100.0,100.0,141.4213562373095,100.0,141.4213562373095,3333.3333333333335,57.735026918962575
Lycia et Pamphylia,Greek,1000.0,6.907755278982137,3,440,108.33333333333333,99.0,86.37900979597609,49.870944558040115,79.734470580901,2465.3333333333335,49.652123150307816
Venetia et Histria / Regio X,Latin,27923.0,10.23720600096072,351,19647,81.76068376068376,99.0,43.95744362240427,2.3462747644155995,53.763546977015466,5720.333333333333,75.63288526384098
Achaia,Greek,1000.0,6.907755278982137,174,4815,178.3505747126437,199.0,84.75539831196828,6.425290164305384,47.52179713944021,7450.083333333333,86.31386524384905
Picenum / Regio V,Latin,1422.0,7.259819610363186,25,759,80.76,69.0,52.364332644781534,10.472866528956306,64.8394411153808,3267.0,57.15767664977295
Lusitania,Latin,3420.0,8.13739583005665,17,658,78.70588235294117,49.0,65.94956852197969,15.995119822354813,83.79242637321784,3300.0833333333335,57.446351784367764
Liguria / Regio IX,Latin,2601.0,7.8636512654486515,24,952,79.54166666666667,99.0,26.27774586101768,5.363922412502161,33.03645367545439,630.75,25.11473670974872
Macedonia,Greek,19666.0,9.886646535340102,3,80,133.0,199.0,114.3153532995459,66.0,85.95139345830519,3267.0,57.15767664977295
Arabia,Greek,1000.0,6.907755278982137,2,434,0.0,0.0,0.0,0.0,,0.0,0.0
Achaia,Greek,1000.0,6.907755278982137,1,64,49.0,49.0,,,,0.0,0.0
Samnium / Regio IV,Latin,3252.0,8.087025470667701,146,8209,86.37671232876713,99.0,41.450117991755675,3.4304361733239954,47.98760785660398,7450.083333333333,86.31386524384905
Asia,Greek,56393.0,10.940100316308259,40,7659,31.925,21.0,33.62186979043742,5.316084386569518,105.31517553778362,816.75,28.578838324886476
Etruria / Regio VII,Latin,4837.0,8.484049972822984,247,7507,53.56275303643725,29.0,72.79626256063209,4.631915266891427,135.90836623186792,7450.083333333333,86.31386524384905
Bruttium et Lucania / Regio III,Latin,1000.0,6.907755278982137,26,3901,73.8076923076923,99.0,32.31348849105492,6.337196475697882,43.780651420918595,481.3333333333333,21.939310229205777
Arabia,Greek,9938.0,9.204121072162266,16,1113,2.875,0.0,4.7871355387816905,1.1967838846954226,166.50906221849357,14.083333333333334,3.7527767497325675
Britannia,Latin,1000.0,6.907755278982137,7,197,161.14285714285714,179.0,71.75520555199827,27.1209184521298,44.528939615601765,4218.75,64.9519052838329
Achaia,Greek,1000.0,6.907755278982137,1,9,199.0,199.0,,,,0.0,0.0
Africa proconsularis,Latin,1000.0,6.907755278982137,1,54,1.0,1.0,,,,0.0,0.0
