nb,na,n,width,category,env_overlap_frac,share_corpus,cum_n,cum_share_corpus
193,195,6,3,other,1.0,3.3220935833762436e-05,173406,0.9601182665315682
-17,2,6,20,bc_ad_boundary,1.0,3.3220935833762436e-05,173412,0.960151487467402
307,307,6,1,year_precise,1.0,3.3220935833762436e-05,173418,0.9601847084032357
3,3,6,1,year_precise,1.0,3.3220935833762436e-05,173424,0.9602179293390695
-100,30,6,131,bc_ad_boundary,0.6183,3.3220935833762436e-05,173430,0.9602511502749033
221,240,6,20,other,1.0,3.3220935833762436e-05,173436,0.960284371210737
42,70,6,29,other,1.0,3.3220935833762436e-05,173442,0.9603175921465708
42,43,6,2,other,1.0,3.3220935833762436e-05,173448,0.9603508130824046
291,310,6,20,other,1.0,3.3220935833762436e-05,173454,0.9603840340182382
287,287,6,1,year_precise,1.0,3.3220935833762436e-05,173460,0.960417254954072
217,229,6,13,other,1.0,3.3220935833762436e-05,173466,0.9604504758899058
10,30,6,21,other,1.0,3.3220935833762436e-05,173472,0.9604836968257395
10,14,6,5,other,1.0,3.3220935833762436e-05,173478,0.9605169177615733
212,215,6,4,other,1.0,3.3220935833762436e-05,173484,0.9605501386974071
80,161,6,82,other,1.0,3.3220935833762436e-05,173490,0.9605833596332408
80,150,6,71,other,1.0,3.3220935833762436e-05,173496,0.9606165805690746
27,27,6,1,year_precise,1.0,3.3220935833762436e-05,173502,0.9606498015049084
26,175,6,150,other,1.0,3.3220935833762436e-05,173508,0.9606830224407421
97,104,6,8,other,1.0,3.3220935833762436e-05,173514,0.9607162433765759
97,102,6,6,other,1.0,3.3220935833762436e-05,173520,0.9607494643124097
9,42,6,34,other,1.0,3.3220935833762436e-05,173526,0.9607826852482434
9,9,6,1,year_precise,1.0,3.3220935833762436e-05,173532,0.9608159061840772
203,204,6,2,other,1.0,3.3220935833762436e-05,173538,0.960849127119911
202,300,6,99,other,1.0,3.3220935833762436e-05,173544,0.9608823480557447
202,209,6,8,other,1.0,3.3220935833762436e-05,173550,0.9609155689915785
-23,-23,6,1,year_precise,1.0,3.3220935833762436e-05,173556,0.9609487899274123
-25,100,6,126,bc_ad_boundary,1.0,3.3220935833762436e-05,173562,0.960982010863246
330,330,6,1,year_precise,1.0,3.3220935833762436e-05,173568,0.9610152317990798
328,328,6,1,year_precise,1.0,3.3220935833762436e-05,173574,0.9610484527349136
201,313,6,113,other,1.0,3.3220935833762436e-05,173580,0.9610816736707473
201,204,6,4,other,1.0,3.3220935833762436e-05,173586,0.9611148946065811
197,200,6,4,other,1.0,3.3220935833762436e-05,173592,0.9611481155424149
92,97,6,6,other,1.0,3.3220935833762436e-05,173598,0.9611813364782485
93,93,6,1,year_precise,1.0,3.3220935833762436e-05,173604,0.9612145574140823
5,5,6,1,year_precise,1.0,3.3220935833762436e-05,173610,0.9612477783499161
160,161,6,2,other,1.0,3.3220935833762436e-05,173616,0.9612809992857498
157,158,6,2,other,1.0,3.3220935833762436e-05,173622,0.9613142202215836
156,158,6,3,other,1.0,3.3220935833762436e-05,173628,0.9613474411574174
156,157,6,2,other,1.0,3.3220935833762436e-05,173634,0.9613806620932511
41,50,6,10,other,1.0,3.3220935833762436e-05,173640,0.9614138830290849
198,300,6,103,other,1.0,3.3220935833762436e-05,173646,0.9614471039649187
198,235,6,38,other,1.0,3.3220935833762436e-05,173652,0.9614803249007524
300,300,6,1,year_precise,1.0,3.3220935833762436e-05,173658,0.9615135458365862
298,298,6,1,year_precise,1.0,3.3220935833762436e-05,173664,0.96154676677242
296,296,6,1,year_precise,1.0,3.3220935833762436e-05,173670,0.9615799877082537
198,201,6,4,other,1.0,3.3220935833762436e-05,173676,0.9616132086440875
89,150,6,62,other,1.0,3.3220935833762436e-05,173682,0.9616464295799213
267,268,6,2,other,1.0,3.3220935833762436e-05,173688,0.961679650515755
-50,-50,6,1,year_precise,1.0,3.3220935833762436e-05,173694,0.9617128714515888
122,126,6,5,other,1.0,3.3220935833762436e-05,173700,0.9617460923874226
141,142,6,2,other,1.0,3.3220935833762436e-05,173706,0.9617793133232563
140,158,6,19,other,1.0,3.3220935833762436e-05,173712,0.9618125342590901
51,77,6,27,other,1.0,3.3220935833762436e-05,173718,0.9618457551949239
15,37,6,23,reign:Tiberian,1.0,3.3220935833762436e-05,173724,0.9618789761307576
15,20,6,6,other,1.0,3.3220935833762436e-05,173730,0.9619121970665914
-5,-4,6,2,other,1.0,3.3220935833762436e-05,173736,0.9619454180024252
130,200,6,71,other,1.0,3.3220935833762436e-05,173742,0.9619786389382589
334,335,6,2,other,1.0,3.3220935833762436e-05,173748,0.9620118598740927
-44,14,6,59,bc_ad_boundary,1.0,3.3220935833762436e-05,173754,0.9620450808099265
131,171,6,41,other,1.0,3.3220935833762436e-05,173760,0.9620783017457601
135,138,5,4,other,1.0,2.768411319480203e-05,173765,0.962105985858955
131,140,5,10,other,1.0,2.768411319480203e-05,173770,0.9621336699721498
21,40,5,20,other,1.0,2.768411319480203e-05,173775,0.9621613540853445
334,334,5,1,year_precise,1.0,2.768411319480203e-05,173780,0.9621890381985394
335,335,5,1,year_precise,1.0,2.768411319480203e-05,173785,0.9622167223117342
129,138,5,10,other,1.0,2.768411319480203e-05,173790,0.962244406424929
15,24,5,10,other,1.0,2.768411319480203e-05,173795,0.9622720905381238
50,250,5,201,other,1.0,2.768411319480203e-05,173800,0.9622997746513186
140,161,5,22,other,1.0,2.768411319480203e-05,173805,0.9623274587645134
124,194,5,71,other,1.0,2.768411319480203e-05,173810,0.9623551428777082
141,161,5,21,other,1.0,2.768411319480203e-05,173815,0.962382826990903
142,230,5,89,other,1.0,2.768411319480203e-05,173820,0.9624105111040978
142,300,5,159,other,1.0,2.768411319480203e-05,173825,0.9624381952172926
259,268,5,10,other,1.0,2.768411319480203e-05,173830,0.9624658793304874
260,260,5,1,year_precise,1.0,2.768411319480203e-05,173835,0.9624935634436822
263,263,5,1,year_precise,1.0,2.768411319480203e-05,173840,0.962521247556877
264,264,5,1,year_precise,1.0,2.768411319480203e-05,173845,0.9625489316700718
264,265,5,2,other,1.0,2.768411319480203e-05,173850,0.9625766157832666
267,267,5,1,year_precise,1.0,2.768411319480203e-05,173855,0.9626042998964615
197,218,5,22,other,1.0,2.768411319480203e-05,173860,0.9626319840096562
90,96,5,7,other,1.0,2.768411319480203e-05,173865,0.962659668122851
90,100,5,11,other,1.0,2.768411319480203e-05,173870,0.9626873522360458
90,110,5,21,other,1.0,2.768411319480203e-05,173875,0.9627150363492406
198,202,5,5,other,1.0,2.768411319480203e-05,173880,0.9627427204624355
-23,14,5,38,bc_ad_boundary,1.0,2.768411319480203e-05,173885,0.9627704045756302
-23,68,5,92,bc_ad_boundary,1.0,2.768411319480203e-05,173890,0.962798088688825
200,300,5,101,other,1.0,2.768411319480203e-05,173895,0.9628257728020199
118,119,5,2,other,1.0,2.768411319480203e-05,173900,0.9628534569152146
157,161,5,5,other,1.0,2.768411319480203e-05,173905,0.9628811410284094
-20,-5,5,16,other,1.0,2.768411319480203e-05,173910,0.9629088251416043
91,200,5,110,other,1.0,2.768411319480203e-05,173915,0.962936509254799
92,93,5,2,other,1.0,2.768411319480203e-05,173920,0.9629641933679939
196,198,5,3,other,1.0,2.768411319480203e-05,173925,0.9629918774811886
91,100,5,10,other,1.0,2.768411319480203e-05,173930,0.9630195615943834
197,217,5,21,other,1.0,2.768411319480203e-05,173935,0.9630472457075783
83,410,5,328,other,0.8171,2.768411319480203e-05,173940,0.963074929820773
85,96,5,12,other,1.0,2.768411319480203e-05,173945,0.9631026139339679
-100,200,5,301,bc_ad_boundary,0.8339,2.768411319480203e-05,173950,0.9631302980471627
121,123,5,3,other,1.0,2.768411319480203e-05,173955,0.9631579821603574
148,149,5,2,other,1.0,2.768411319480203e-05,173960,0.9631856662735523
326,327,5,2,other,1.0,2.768411319480203e-05,173965,0.963213350386747
326,350,5,25,other,1.0,2.768411319480203e-05,173970,0.9632410344999419
26,29,5,4,other,1.0,2.768411319480203e-05,173975,0.9632687186131367
149,150,5,2,other,1.0,2.768411319480203e-05,173980,0.9632964027263314
119,168,5,50,other,1.0,2.768411319480203e-05,173985,0.9633240868395263
120,140,5,21,other,1.0,2.768411319480203e-05,173990,0.9633517709527211
120,150,5,31,other,1.0,2.768411319480203e-05,173995,0.9633794550659158
120,160,5,41,other,1.0,2.768411319480203e-05,174000,0.9634071391791107
150,151,5,2,other,1.0,2.768411319480203e-05,174005,0.9634348232923055
151,161,5,11,other,1.0,2.768411319480203e-05,174010,0.9634625074055003
293,324,5,32,other,1.0,2.768411319480203e-05,174015,0.9634901915186951
293,335,5,43,other,1.0,2.768411319480203e-05,174020,0.9635178756318898
-50,-25,5,26,other,1.0,2.768411319480203e-05,174025,0.9635455597450847
81,85,5,5,other,1.0,2.768411319480203e-05,174030,0.9635732438582795
203,205,5,3,other,1.0,2.768411319480203e-05,174035,0.9636009279714743
205,210,5,6,other,1.0,2.768411319480203e-05,174040,0.9636286120846691
193,198,5,6,other,1.0,2.768411319480203e-05,174045,0.9636562961978639
97,117,5,21,reign:Nervan-Trajanic,1.0,2.768411319480203e-05,174050,0.9636839803110587
97,130,5,34,other,1.0,2.768411319480203e-05,174055,0.9637116644242535
193,270,5,78,other,1.0,2.768411319480203e-05,174060,0.9637393485374482
193,275,5,83,other,1.0,2.768411319480203e-05,174065,0.9637670326506431
194,230,5,37,other,1.0,2.768411319480203e-05,174070,0.9637947167638379
151,193,5,43,other,1.0,2.768411319480203e-05,174075,0.9638224008770327
151,212,5,62,other,1.0,2.768411319480203e-05,174080,0.9638500849902275
118,138,5,21,reign:Hadrianic,1.0,2.768411319480203e-05,174085,0.9638777691034223
322,322,5,1,year_precise,1.0,2.768411319480203e-05,174090,0.9639054532166171
27,28,5,2,other,1.0,2.768411319480203e-05,174095,0.9639331373298119
117,217,5,101,other,1.0,2.768411319480203e-05,174100,0.9639608214430068
210,217,5,8,other,1.0,2.768411319480203e-05,174105,0.9639885055562015
16,50,5,35,other,1.0,2.768411319480203e-05,174110,0.9640161896693963
17,17,5,1,year_precise,1.0,2.768411319480203e-05,174115,0.9640438737825912
17,19,5,3,other,1.0,2.768411319480203e-05,174120,0.9640715578957859
211,300,5,90,other,1.0,2.768411319480203e-05,174125,0.9640992420089807
75,200,5,126,other,1.0,2.768411319480203e-05,174130,0.9641269261221755
-27,70,5,98,bc_ad_boundary,1.0,2.768411319480203e-05,174135,0.9641546102353703
-27,96,5,124,bc_ad_boundary,1.0,2.768411319480203e-05,174140,0.9641822943485652
217,230,5,14,other,1.0,2.768411319480203e-05,174145,0.9642099784617599
217,300,5,84,other,1.0,2.768411319480203e-05,174150,0.9642376625749547
291,291,5,1,year_precise,1.0,2.768411319480203e-05,174155,0.9642653466881496
291,320,5,30,other,1.0,2.768411319480203e-05,174160,0.9642930308013443
219,220,5,2,other,1.0,2.768411319480203e-05,174165,0.9643207149145392
221,230,5,10,other,1.0,2.768411319480203e-05,174170,0.964348399027734
-100,-41,5,60,other,0.1667,2.768411319480203e-05,174175,0.9643760831409287
-100,14,5,115,bc_ad_boundary,0.5652,2.768411319480203e-05,174180,0.9644037672541236
71,180,5,110,other,1.0,2.768411319480203e-05,174185,0.9644314513673183
43,54,5,12,other,1.0,2.768411319480203e-05,174190,0.9644591354805132
71,122,5,52,other,1.0,2.768411319480203e-05,174195,0.964486819593708
223,235,5,13,other,1.0,2.768411319480203e-05,174200,0.9645145037069027
2,14,5,13,other,1.0,2.768411319480203e-05,174205,0.9645421878200976
-18,-12,5,7,other,1.0,2.768411319480203e-05,174210,0.9645698719332924
-17,-17,5,1,year_precise,1.0,2.768411319480203e-05,174215,0.9645975560464871
306,306,5,1,year_precise,1.0,2.768411319480203e-05,174220,0.964625240159682
17,43,5,27,other,1.0,2.768411319480203e-05,174225,0.9646529242728767
37,68,5,32,other,1.0,2.768411319480203e-05,174230,0.9646806083860716
307,324,5,18,other,1.0,2.768411319480203e-05,174235,0.9647082924992664
185,260,5,76,other,1.0,2.768411319480203e-05,174240,0.9647359766124611
98,101,5,4,other,1.0,2.768411319480203e-05,174245,0.964763660725656
98,114,5,17,other,1.0,2.768411319480203e-05,174250,0.9647913448388508
98,161,5,64,other,1.0,2.768411319480203e-05,174255,0.9648190289520456
302,302,5,1,year_precise,1.0,2.768411319480203e-05,174260,0.9648467130652404
225,230,5,6,other,1.0,2.768411319480203e-05,174265,0.9648743971784352
71,83,5,13,other,1.0,2.768411319480203e-05,174270,0.96490208129163
71,104,5,34,other,1.0,2.768411319480203e-05,174275,0.9649297654048248
226,235,5,10,other,1.0,2.768411319480203e-05,174280,0.9649574495180195
70,83,5,14,other,1.0,2.768411319480203e-05,174285,0.9649851336312144
70,90,5,21,other,1.0,2.768411319480203e-05,174290,0.9650128177444092
-28,-28,5,1,year_precise,1.0,2.768411319480203e-05,174295,0.965040501857604
69,300,5,232,other,1.0,2.768411319480203e-05,174300,0.9650681859707988
230,300,5,71,other,1.0,2.768411319480203e-05,174305,0.9650958700839936
285,292,5,8,other,1.0,2.768411319480203e-05,174310,0.9651235541971884
69,138,5,70,other,1.0,2.768411319480203e-05,174315,0.9651512383103832
231,235,5,5,other,1.0,2.768411319480203e-05,174320,0.9651789224235781
29,29,5,1,year_precise,1.0,2.768411319480203e-05,174325,0.9652066065367728
29,30,5,2,other,1.0,2.768411319480203e-05,174330,0.9652342906499676
113,120,5,8,other,1.0,2.768411319480203e-05,174335,0.9652619747631624
115,116,5,2,other,1.0,2.768411319480203e-05,174340,0.9652896588763572
115,117,5,3,other,1.0,2.768411319480203e-05,174345,0.965317342989552
101,220,5,120,other,1.0,2.768411319480203e-05,174350,0.9653450271027468
308,309,5,2,other,1.0,2.768411319480203e-05,174355,0.9653727112159416
308,310,5,3,other,1.0,2.768411319480203e-05,174360,0.9654003953291365
-40,-30,5,11,other,1.0,2.768411319480203e-05,174365,0.9654280794423312
101,131,5,31,other,1.0,2.768411319480203e-05,174370,0.965455763555526
2,3,5,2,other,1.0,2.768411319480203e-05,174375,0.9654834476687209
238,241,5,4,other,1.0,2.768411319480203e-05,174380,0.9655111317819156
66,68,5,3,other,1.0,2.768411319480203e-05,174385,0.9655388158951105
25,25,5,1,year_precise,1.0,2.768411319480203e-05,174390,0.9655665000083052
331,450,5,120,other,0.1667,2.768411319480203e-05,174395,0.9655941841215
145,146,5,2,other,1.0,2.768411319480203e-05,174400,0.9656218682346949
121,160,5,40,other,1.0,2.768411319480203e-05,174405,0.9656495523478896
33,33,5,1,year_precise,1.0,2.768411319480203e-05,174410,0.9656772364610844
34,34,5,1,year_precise,1.0,2.768411319480203e-05,174415,0.9657049205742793
101,367,5,267,other,0.9363,2.768411319480203e-05,174420,0.965732604687474
115,140,5,26,other,1.0,2.768411319480203e-05,174425,0.9657602888006689
161,164,5,4,other,1.0,2.768411319480203e-05,174430,0.9657879729138636
-42,50,5,93,bc_ad_boundary,1.0,2.768411319480203e-05,174435,0.9658156570270584
121,300,5,180,other,1.0,2.768411319480203e-05,174440,0.9658433411402533
68,70,5,3,other,1.0,2.768411319480203e-05,174445,0.965871025253448
245,247,5,3,other,1.0,2.768411319480203e-05,174450,0.9658987093666429
245,249,5,5,other,1.0,2.768411319480203e-05,174455,0.9659263934798377
247,257,5,11,other,1.0,2.768411319480203e-05,174460,0.9659540775930324
169,180,5,12,other,1.0,2.768411319480203e-05,174465,0.9659817617062273
31,230,5,200,other,1.0,2.768411319480203e-05,174470,0.966009445819422
313,314,5,2,other,1.0,2.768411319480203e-05,174475,0.9660371299326169
106,107,5,2,other,1.0,2.768411319480203e-05,174480,0.9660648140458117
-15,50,5,66,bc_ad_boundary,1.0,2.768411319480203e-05,174485,0.9660924981590064
309,313,5,5,other,1.0,2.768411319480203e-05,174490,0.9661201822722013
32,32,5,1,year_precise,1.0,2.768411319480203e-05,174495,0.9661478663853961
161,260,5,100,other,1.0,2.768411319480203e-05,174500,0.9661755504985908
161,270,5,110,other,1.0,2.768411319480203e-05,174505,0.9662032346117857
161,400,5,240,other,0.7917,2.768411319480203e-05,174510,0.9662309187249805
313,400,5,88,other,0.4318,2.768411319480203e-05,174515,0.9662586028381753
110,140,5,31,other,1.0,2.768411319480203e-05,174520,0.9662862869513701
167,250,5,84,other,1.0,2.768411319480203e-05,174525,0.9663139710645648
168,200,5,33,other,1.0,2.768411319480203e-05,174530,0.9663416551777597
107,300,5,194,other,1.0,2.768411319480203e-05,174535,0.9663693392909545
251,450,5,200,multi_century,0.5,2.768411319480203e-05,174540,0.9663970234041493
59,101,5,43,other,1.0,2.768411319480203e-05,174545,0.9664247075173441
253,254,5,2,other,1.0,2.768411319480203e-05,174550,0.9664523916305389
253,256,5,4,other,1.0,2.768411319480203e-05,174555,0.9664800757437337
54,66,5,13,other,1.0,2.768411319480203e-05,174560,0.9665077598569285
255,258,5,4,other,1.0,2.768411319480203e-05,174565,0.9665354439701233
257,258,5,2,other,1.0,2.768411319480203e-05,174570,0.9665631280833181
51,52,5,2,other,1.0,2.768411319480203e-05,174575,0.9665908121965129
51,54,5,4,other,1.0,2.768411319480203e-05,174580,0.9666184963097078
51,60,5,10,other,1.0,2.768411319480203e-05,174585,0.9666461804229025
51,62,5,12,other,1.0,2.768411319480203e-05,174590,0.9666738645360973
51,71,5,21,other,1.0,2.768411319480203e-05,174595,0.9667015486492921
-200,-31,5,170,other,0.1176,2.768411319480203e-05,174600,0.9667292327624869
-4,-3,5,2,other,1.0,2.768411319480203e-05,174605,0.9667569168756818
-11,-10,5,2,other,1.0,2.768411319480203e-05,174610,0.9667846009888765
30,79,5,50,other,1.0,2.768411319480203e-05,174615,0.9668122851020713
271,370,5,100,other,0.8,2.768411319480203e-05,174620,0.9668399692152662
49,50,5,2,other,1.0,2.768411319480203e-05,174625,0.9668676533284609
14,79,5,66,other,1.0,2.768411319480203e-05,174630,0.9668953374416557
51,350,5,300,multi_century,1.0,2.768411319480203e-05,174635,0.9669230215548505
22,22,5,1,year_precise,1.0,2.768411319480203e-05,174640,0.9669507056680453
23,30,5,8,other,1.0,2.768411319480203e-05,174645,0.9669783897812402
139,165,5,27,other,1.0,2.768411319480203e-05,174650,0.9670060738944349
133,135,5,3,other,1.0,2.768411319480203e-05,174655,0.9670337580076297
14,300,5,287,other,1.0,2.768411319480203e-05,174660,0.9670614421208246
346,400,5,55,other,0.0909,2.768411319480203e-05,174665,0.9670891262340193
130,132,4,3,other,1.0,2.2147290555841624e-05,174669,0.9671112735245752
131,133,4,3,other,1.0,2.2147290555841624e-05,174673,0.967133420815131
136,137,4,2,other,1.0,2.2147290555841624e-05,174677,0.9671555681056869
-4,-4,4,1,year_precise,1.0,2.2147290555841624e-05,174681,0.9671777153962428
339,500,4,162,other,0.0741,2.2147290555841624e-05,174685,0.9671998626867986
341,350,4,10,other,1.0,2.2147290555841624e-05,174689,0.9672220099773544
-300,-1,4,300,other,0.1667,2.2147290555841624e-05,174693,0.9672441572679102
-20,-2,4,19,other,1.0,2.2147290555841624e-05,174697,0.9672663045584661
-20,14,4,35,bc_ad_boundary,1.0,2.2147290555841624e-05,174701,0.9672884518490219
268,269,4,2,other,1.0,2.2147290555841624e-05,174705,0.9673105991395777
-130,-31,4,100,other,0.2,2.2147290555841624e-05,174709,0.9673327464301336
15,16,4,2,other,1.0,2.2147290555841624e-05,174713,0.9673548937206894
50,200,4,151,other,1.0,2.2147290555841624e-05,174717,0.9673770410112453
51,68,4,18,other,1.0,2.2147290555841624e-05,174721,0.9673991883018012
51,220,4,170,other,1.0,2.2147290555841624e-05,174725,0.967421335592357
197,205,4,9,other,1.0,2.2147290555841624e-05,174729,0.9674434828829128
300,302,4,3,other,1.0,2.2147290555841624e-05,174733,0.9674656301734686
87,200,4,114,other,1.0,2.2147290555841624e-05,174737,0.9674877774640245
293,367,4,75,other,0.7733,2.2147290555841624e-05,174741,0.9675099247545803
92,105,4,14,other,1.0,2.2147290555841624e-05,174745,0.9675320720451361
6,9,4,4,other,1.0,2.2147290555841624e-05,174749,0.967554219335692
266,266,4,1,year_precise,1.0,2.2147290555841624e-05,174753,0.9675763666262479
